village_id,village,district,province,population,watershed,forest_loss
1603020004,SANTA ROSA DE LAGARTO,PARINARI,LORETO,257,Intercuenca Medio Bajo Marañón,15.5754225
1603050064,SAN PEDRO,URARINAS,LORETO,171,Intercuenca Medio Bajo Marañón,24.745192499999998
1603050003,SAN JOSE DE SARAMURO,URARINAS,LORETO,946,Intercuenca Medio Bajo Marañón,21.74851125
1603050001,CONCORDIA,URARINAS,LORETO,405,Intercuenca Medio Bajo Marañón,32.0909725
1603020001,PARINARI,PARINARI,LORETO,237,Intercuenca Medio Bajo Marañón,37.75611875
1603020018,SHAPAJILLA,PARINARI,LORETO,198,Intercuenca Medio Bajo Marañón,87.947045
1603020002,SANTA RITA DE CASTILLA,PARINARI,LORETO,1526,Intercuenca Medio Bajo Marañón,65.48587125
1603050039,NUEVA UNION,URARINAS,LORETO,88,Intercuenca Medio Bajo Marañón,7.854345
1603050036,SANTA MARTHA,URARINAS,LORETO,94,Intercuenca Medio Bajo Marañón,10.076970000000001
1603050025,ANGORA,URARINAS,LORETO,116,Intercuenca Medio Bajo Marañón,22.42669625
1603050029,SANTA CRUZ DE TAGUAL,URARINAS,LORETO,52,Intercuenca Medio Bajo Marañón,9.20353
1603050023,PUERTO RICO,URARINAS,LORETO,55,Intercuenca Medio Bajo Marañón,7.822385
1603050026,SANTA TERESA,URARINAS,LORETO,72,Intercuenca Medio Bajo Marañón,11.97189625
1603050013,PETROLERAS,URARINAS,LORETO,50,Intercuenca Medio Bajo Marañón,14.882501249999999
1603050017,PIJUAYAL,URARINAS,LORETO,215,Intercuenca Medio Bajo Marañón,10.27831625
1603050088,TUCUNARE,URARINAS,LORETO,21,Intercuenca Medio Bajo Marañón,11.95948
1603050021,28 DE JULIO,URARINAS,LORETO,55,Intercuenca Medio Bajo Marañón,4.9149650000000005
1603050016,PIONERO,URARINAS,LORETO,69,Intercuenca Medio Bajo Marañón,16.954302499999997
1603050033,SANTA CARMELA,URARINAS,LORETO,89,Intercuenca Medio Bajo Marañón,14.782957499999998
1603050010,SANTA CECILIA,URARINAS,LORETO,112,Intercuenca Medio Bajo Marañón,15.173625
1603050085,NUEVA REFORMA,URARINAS,LORETO,73,Intercuenca Medio Bajo Marañón,8.50729375
1603050084,SANTA ELENA,URARINAS,LORETO,30,Intercuenca Medio Bajo Marañón,7.37683625
1603050066,2 DE MAYO,URARINAS,LORETO,332,Intercuenca Medio Bajo Marañón,65.55281
1602060024,SAN FELIPE,LAGUNAS,ALTO AMAZONAS,128,Intercuenca Medio Marañón,46.17299125
1602060031,SAN LUIS,LAGUNAS,ALTO AMAZONAS,158,Intercuenca Medio Marañón,36.496798749999996
1602060023,PUERTO VICTORIA,LAGUNAS,ALTO AMAZONAS,118,Intercuenca Medio Marañón,109.34325
1607050102,UNGUMAYO,PASTAZA,DATEM DEL MARA_ON,182,Intercuenca Medio Marañón,14.19244375
1607050104,SAN JOSE,PASTAZA,DATEM DEL MARA_ON,67,Intercuenca Medio Marañón,14.6268725
1607050105,CHARUPA,PASTAZA,DATEM DEL MARA_ON,589,Intercuenca Medio Marañón,49.5952625
1607050100,SAN ISIDRO,PASTAZA,DATEM DEL MARA_ON,273,Intercuenca Medio Marañón,22.67853625
1607050099,PUERTO INDUSTRIAL,PASTAZA,DATEM DEL MARA_ON,780,Intercuenca Medio Marañón,48.308275
1607050107,NARANJAL,PASTAZA,DATEM DEL MARA_ON,318,Intercuenca Medio Marañón,48.53196375
1607010072,PORVENIR,BARRANCA,DATEM DEL MARA_ON,162,Intercuenca Medio Marañón,44.5897525
1607010070,LIBERTAD,BARRANCA,DATEM DEL MARA_ON,148,Intercuenca Medio Marañón,16.27358375
1607050088,PUERTO ALEGRE,PASTAZA,DATEM DEL MARA_ON,90,Intercuenca Medio Marañón,11.953125
1604020026,SAN MATEO,PEBAS,MARISCAL RAMON CASTILLA,72,Intercuenca 4977,79.16833749999999
1604020021,NUEVO PROGRESO,PEBAS,MARISCAL RAMON CASTILLA,41,Intercuenca 4977,104.28766875
1604020053,NUEVO NAZARETH,PEBAS,MARISCAL RAMON CASTILLA,147,Intercuenca 4977,77.01457125
1604020014,MANGUAL,PEBAS,MARISCAL RAMON CASTILLA,63,Intercuenca 4977,96.42476624999999
1604020060,PUERTO CONCEJERO,PEBAS,MARISCAL RAMON CASTILLA,7,Intercuenca 4977,54.002846250000005
1604020061,YAHUAS,PEBAS,MARISCAL RAMON CASTILLA,38,Intercuenca 4977,16.700715
1604020059,SANTO TORIBIO DE MOGROVEJ,PEBAS,MARISCAL RAMON CASTILLA,44,Intercuenca 4977,150.56462
1604020055,SAN JUAN DE MISHAHUARI,PEBAS,MARISCAL RAMON CASTILLA,225,Intercuenca 4977,41.56037625
1604020039,ZANCUDO ISLA,PEBAS,MARISCAL RAMON CASTILLA,189,Intercuenca 4977,11.23587875
1604020020,NUEVA PRIMAVERA,PEBAS,MARISCAL RAMON CASTILLA,26,Intercuenca 4977,80.1984875
1604020032,PALOMETA,PEBAS,MARISCAL RAMON CASTILLA,23,Intercuenca 4977,42.139072500000005
1604020012,HUITOTOS DE PUCAURQUILLO,PEBAS,MARISCAL RAMON CASTILLA,211,Intercuenca 4977,36.35701625
1604020071,TARSO,PEBAS,MARISCAL RAMON CASTILLA,12,Intercuenca 4977,144.894015
1604020017,PIJUAYAL,PEBAS,MARISCAL RAMON CASTILLA,179,Intercuenca 4977,96.6303275
1604020074,LUZ DEL ORIENTE,PEBAS,MARISCAL RAMON CASTILLA,133,Intercuenca 4977,151.1932475
1604040015,PROSPERIDAD,SAN PABLO,MARISCAL RAMON CASTILLA,242,Intercuenca 4977,127.74069749999998
1604040038,SAN ALBERTO DE MOROYA,SAN PABLO,MARISCAL RAMON CASTILLA,136,Intercuenca 4977,111.9345
1604040039,COLONIA SAN PABLO,SAN PABLO,MARISCAL RAMON CASTILLA,181,Intercuenca 4977,120.07324874999998
1604040037,NUEVA ESPERANZA,SAN PABLO,MARISCAL RAMON CASTILLA,104,Intercuenca 4977,105.74540999999999
1604040035,HORACIO ZEVALLOS,SAN PABLO,MARISCAL RAMON CASTILLA,129,Intercuenca 4977,106.66495625
1604040033,SAN JUAN DE CAMUCHERO,SAN PABLO,MARISCAL RAMON CASTILLA,371,Intercuenca 4977,104.73006874999999
1604040034,MAYORUNA,SAN PABLO,MARISCAL RAMON CASTILLA,203,Intercuenca 4977,107.1122025
1604040027,ALFARO,SAN PABLO,MARISCAL RAMON CASTILLA,231,Intercuenca 4977,60.15847375
1604040032,JESUS DE PRAGA,SAN PABLO,MARISCAL RAMON CASTILLA,267,Intercuenca 4977,88.89476375
1604040028,UNION PROGRESISTA,SAN PABLO,MARISCAL RAMON CASTILLA,166,Intercuenca 4977,93.833315
1604040040,9 DE OCTUBRE,SAN PABLO,MARISCAL RAMON CASTILLA,314,Intercuenca 4977,70.46938125
1604040017,SARGENTO LORES CAMOTE,SAN PABLO,MARISCAL RAMON CASTILLA,120,Intercuenca 4977,38.987086250000004
1604040024,SANTA ELENA,SAN PABLO,MARISCAL RAMON CASTILLA,366,Intercuenca 4977,112.73975750000001
1604040022,BEIRUTH,SAN PABLO,MARISCAL RAMON CASTILLA,319,Intercuenca 4977,92.42638625000001
1604040019,YARINA,SAN PABLO,MARISCAL RAMON CASTILLA,163,Intercuenca 4977,78.95634874999999
1604040020,SANTO TOMAS,SAN PABLO,MARISCAL RAMON CASTILLA,403,Intercuenca 4977,112.18306874999999
1604040021,SANTA RITA,SAN PABLO,MARISCAL RAMON CASTILLA,275,Intercuenca 4977,121.00210125
1604040016,NUEVO PROGRESO,SAN PABLO,MARISCAL RAMON CASTILLA,67,Intercuenca 4977,21.38261875
1604040013,SAN ISIDRO,SAN PABLO,MARISCAL RAMON CASTILLA,621,Intercuenca 4977,85.93666625
1604040006,SAN ANTONIO,SAN PABLO,MARISCAL RAMON CASTILLA,766,Intercuenca 4977,132.91176625
1604040005,SAN MIGUEL DE COCHIQUINAS,SAN PABLO,MARISCAL RAMON CASTILLA,99,Intercuenca 4977,121.40925499999999
1604040003,JUAN PABLO II,SAN PABLO,MARISCAL RAMON CASTILLA,89,Intercuenca 4977,11.287386249999999
1604040004,CAJOCUMA,SAN PABLO,MARISCAL RAMON CASTILLA,198,Intercuenca 4977,12.6480825
1604040002,PERUATE I ZONA,SAN PABLO,MARISCAL RAMON CASTILLA,99,Intercuenca 4977,10.74775875
1604040026,SAN JOSE DE PROSPERIDAD,SAN PABLO,MARISCAL RAMON CASTILLA,77,Intercuenca 4977,63.04900249999999
1604040029,SAN FELIPE,SAN PABLO,MARISCAL RAMON CASTILLA,349,Intercuenca 4977,62.608790000000006
1604040030,LAS PALMERAS,SAN PABLO,MARISCAL RAMON CASTILLA,115,Intercuenca 4977,72.84129625
1604040008,ACHUAL,SAN PABLO,MARISCAL RAMON CASTILLA,88,Intercuenca 4977,20.097495
1604040012,SANTA ROSA DE PUCA PLAYA,SAN PABLO,MARISCAL RAMON CASTILLA,95,Intercuenca 4977,22.58488125
1604040018,SANTA CLARA,SAN PABLO,MARISCAL RAMON CASTILLA,72,Intercuenca 4977,42.9322925
1604040025,CAPIRONAL,SAN PABLO,MARISCAL RAMON CASTILLA,101,Intercuenca 4977,34.72848
1604040009,VERBENA,SAN PABLO,MARISCAL RAMON CASTILLA,86,Intercuenca 4977,10.72507
1604040014,RESACA PERUATE,SAN PABLO,MARISCAL RAMON CASTILLA,237,Intercuenca 4977,51.49998
1604040023,ALTO MONTE ISRAEL,SAN PABLO,MARISCAL RAMON CASTILLA,2128,Intercuenca 4977,94.05825125
1601050043,CUZCO,LAS AMAZONAS,MAYNAS,107,Intercuenca 4977,18.12812375
1601050045,YANAYACU,LAS AMAZONAS,MAYNAS,106,Intercuenca 4977,7.7637125000000005
1601050047,COLONIA,LAS AMAZONAS,MAYNAS,237,Intercuenca 4977,14.793280000000001
1601050052,NUEVO AREQUIPA,LAS AMAZONAS,MAYNAS,139,Intercuenca 4977,17.908965
1601050053,CANTON,LAS AMAZONAS,MAYNAS,238,Intercuenca 4977,14.518795
1601050054,SAN SALVADOR,LAS AMAZONAS,MAYNAS,81,Intercuenca 4977,22.22979125
1601050055,SAN AUGUSTO,LAS AMAZONAS,MAYNAS,108,Intercuenca 4977,53.463561250000005
1601050051,SAN JOSE DE OROZA,LAS AMAZONAS,MAYNAS,134,Intercuenca 4977,62.9013925
1601050057,SAN JOSE DE YANASHI,LAS AMAZONAS,MAYNAS,184,Intercuenca 4977,19.612771249999998
1601050058,SAN ISIDRO,LAS AMAZONAS,MAYNAS,123,Intercuenca 4977,63.390693750000004
1601050002,YANASHI,LAS AMAZONAS,MAYNAS,1639,Intercuenca 4977,44.41156375
1601050062,SAN ANTONIO DE ARAMBAZA,LAS AMAZONAS,MAYNAS,165,Intercuenca 4977,39.902155
1601050063,NUEVA ESPERANZA,LAS AMAZONAS,MAYNAS,62,Intercuenca 4977,62.36301125
1601050059,COMANDANCIA,LAS AMAZONAS,MAYNAS,135,Intercuenca 4977,41.3181425
1601050064,NUEVO ISRAEL,LAS AMAZONAS,MAYNAS,81,Intercuenca 4977,46.34809
1601050031,MARUPA,LAS AMAZONAS,MAYNAS,83,Intercuenca 4977,25.1076025
1604020056,CONDOR,PEBAS,MARISCAL RAMON CASTILLA,156,Intercuenca 4977,99.37255
1604020051,SAN NICOLAS,PEBAS,MARISCAL RAMON CASTILLA,117,Intercuenca 4977,51.2326575
1604020050,REMANSO,PEBAS,MARISCAL RAMON CASTILLA,198,Intercuenca 4977,113.4486375
1604020047,SANTA ROSA DE PICHANA,PEBAS,MARISCAL RAMON CASTILLA,160,Intercuenca 4977,91.78807875
1604020045,SANTA ISABEL DE PICHANA,PEBAS,MARISCAL RAMON CASTILLA,207,Intercuenca 4977,80.70026
1604020038,NUEVO JARDIN,PEBAS,MARISCAL RAMON CASTILLA,64,Intercuenca 4977,70.29545625
1604020049,BUEN JESUS DE PAZ,PEBAS,MARISCAL RAMON CASTILLA,207,Intercuenca 4977,70.83037250000001
1604020048,SANTA MARIA DE BREO,PEBAS,MARISCAL RAMON CASTILLA,83,Intercuenca 4977,9.73427875
1604020046,TRIUNFADOR,PEBAS,MARISCAL RAMON CASTILLA,53,Intercuenca 4977,29.900366249999998
1604020023,NUEVO PEBAS,PEBAS,MARISCAL RAMON CASTILLA,771,Intercuenca 4977,134.51088
1604020019,SANTA JULIA,PEBAS,MARISCAL RAMON CASTILLA,108,Intercuenca 4977,104.76433375
1604020030,APAYACU,PEBAS,MARISCAL RAMON CASTILLA,207,Intercuenca 4977,4.62161
1604020043,NUEVA VIDA,PEBAS,MARISCAL RAMON CASTILLA,37,Intercuenca 4977,39.83579625
1604020029,FERNANDO LORES DE CHAMBIR,PEBAS,MARISCAL RAMON CASTILLA,40,Intercuenca 4977,55.064196249999995
1604020035,SANTA ISABEL DE CHAMBIRA,PEBAS,MARISCAL RAMON CASTILLA,95,Intercuenca 4977,47.780743750000006
1604020042,ZAPATILLA,PEBAS,MARISCAL RAMON CASTILLA,100,Intercuenca 4977,39.34513625
1604020044,SAN JUAN DE OROSA,PEBAS,MARISCAL RAMON CASTILLA,50,Intercuenca 4977,50.182289999999995
1604020010,SABALILLO,PEBAS,MARISCAL RAMON CASTILLA,74,Intercuenca 4977,0.60249125
1604020062,SANTA AMELIA,PEBAS,MARISCAL RAMON CASTILLA,235,Intercuenca 4977,40.115944999999996
1604020069,SHISHITA,PEBAS,MARISCAL RAMON CASTILLA,153,Intercuenca 4977,71.8459725
1604020003,ANCON COLONIA,PEBAS,MARISCAL RAMON CASTILLA,54,Intercuenca 4977,21.21194125
1604020037,PALOMETILLO,PEBAS,MARISCAL RAMON CASTILLA,73,Intercuenca 4977,18.40634125
1604020057,NUEVO PARAISO,PEBAS,MARISCAL RAMON CASTILLA,30,Intercuenca 4977,101.34477125000001
1604010024,PUERTO BRASIL,RAMON CASTILLA,MARISCAL RAMON CASTILLA,296,Intercuenca 4977,44.9840875
1601050028,ORAN,LAS AMAZONAS,MAYNAS,729,Intercuenca 4977,99.90509625
1601050042,YAGUAS DEL TIPISHCA,LAS AMAZONAS,MAYNAS,62,Intercuenca 4977,41.80023875
1601050041,MANAOS DEL TIPISHCA,LAS AMAZONAS,MAYNAS,127,Intercuenca 4977,15.87209
1601050036,PUERTO LIBRE,LAS AMAZONAS,MAYNAS,79,Intercuenca 4977,83.31988
1601050022,7 DE JUNIO,LAS AMAZONAS,MAYNAS,74,Intercuenca 4977,44.772062500000004
1601050071,NUEVO SAN JOSE,LAS AMAZONAS,MAYNAS,31,Intercuenca 4977,55.453118749999994
1601050026,SANTA ROSA DE ATUN CA_O,LAS AMAZONAS,MAYNAS,61,Intercuenca 4977,19.12757125
1601050017,NUEVA UNION DEL BOYADOR,LAS AMAZONAS,MAYNAS,36,Intercuenca 4977,15.9172075
1601050029,ROCA ETERNA,LAS AMAZONAS,MAYNAS,180,Intercuenca 4977,53.982336249999996
1601050033,NUEVO TACNA,LAS AMAZONAS,MAYNAS,96,Intercuenca 4977,46.789221250000004
1601050040,ISLANDIA,LAS AMAZONAS,MAYNAS,260,Intercuenca 4977,56.9079175
1601050032,SAN PEDRO DE MARUPA,LAS AMAZONAS,MAYNAS,96,Intercuenca 4977,30.029441249999998
1601050039,NAZARIA,LAS AMAZONAS,MAYNAS,403,Intercuenca 4977,67.8863475
1601050038,SAN GREGORIO,LAS AMAZONAS,MAYNAS,76,Intercuenca 4977,24.6437875
1601050027,AYZANA,LAS AMAZONAS,MAYNAS,87,Intercuenca 4977,68.99648
1601050066,SAN JOSE DE TOPAL,LAS AMAZONAS,MAYNAS,47,Intercuenca 4977,13.582250000000002
1601050061,SANTO TOMAS,LAS AMAZONAS,MAYNAS,99,Intercuenca 4977,51.358695
1601050060,SANTA ROSA DE OROZA,LAS AMAZONAS,MAYNAS,141,Intercuenca 4977,53.4151775
1601050050,MIRAFLORES,LAS AMAZONAS,MAYNAS,72,Intercuenca 4977,36.93401125
1601050049,SAN PEDRO DE OROZA,LAS AMAZONAS,MAYNAS,125,Intercuenca 4977,54.1845275
1601050056,NUEVO HORIZONTE,LAS AMAZONAS,MAYNAS,102,Intercuenca 4977,46.58419625
1601050065,SANTA URSULA DE OROZA,LAS AMAZONAS,MAYNAS,175,Intercuenca 4977,24.9664225
1604020022,ATAHUALLPA,PEBAS,MARISCAL RAMON CASTILLA,102,Intercuenca 4977,49.585245
1604020031,SHISHITILLO,PEBAS,MARISCAL RAMON CASTILLA,76,Intercuenca 4977,22.631956249999998
1604020028,SAN PEDRO DE SHISHITA,PEBAS,MARISCAL RAMON CASTILLA,241,Intercuenca 4977,72.99163750000001
1604020024,SANTA LUCIA DE PREFECTO,PEBAS,MARISCAL RAMON CASTILLA,99,Intercuenca 4977,89.45576875
1604020040,TRIUNFO,PEBAS,MARISCAL RAMON CASTILLA,279,Intercuenca 4977,12.801925
1604020041,HUANTA,PEBAS,MARISCAL RAMON CASTILLA,756,Intercuenca 4977,53.430873749999996
1604020054,SAN FRANCISCO,PEBAS,MARISCAL RAMON CASTILLA,492,Intercuenca 4977,109.89867
1604020036,ESTRECHO DE MAGALLANES,PEBAS,MARISCAL RAMON CASTILLA,160,Intercuenca 4977,44.9175
1604020073,POBRE ALEGRE,PEBAS,MARISCAL RAMON CASTILLA,71,Intercuenca 4977,44.1182525
1604020027,PUERTO RICO DE BARRANQUIL,PEBAS,MARISCAL RAMON CASTILLA,49,Intercuenca 4977,40.184746249999996
1604020001,PEBAS,PEBAS,MARISCAL RAMON CASTILLA,3825,Intercuenca 4977,95.13704
1604040001,SAN PABLO DE LORETO,SAN PABLO,MARISCAL RAMON CASTILLA,2554,Intercuenca 4977,132.03522625
1604010053,PUERTO ALEGRE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,234,Intercuenca 4977,49.033245
1604010028,VISTA ALEGRE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,276,Intercuenca 4977,12.09172875
1604010034,SANTA ROSA DEL CA_O,RAMON CASTILLA,MARISCAL RAMON CASTILLA,176,Intercuenca 4977,56.66377
1604010031,SAN MIGUEL DE CACAO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,251,Intercuenca 4977,46.08496375
1604010001,CABALLO COCHA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,7885,Intercuenca 4977,82.61340375
1604030041,MARIO RIVERA,YAVARI,MARISCAL RAMON CASTILLA,269,Intercuenca 4977,45.85778625
1604020033,NUEVO ORIENTE,PEBAS,MARISCAL RAMON CASTILLA,172,Intercuenca 4977,56.95225625
1604010087,BARRANQUILLA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,90,Intercuenca 4977,34.37906125
1604010089,BUEN JARDIN DEL CALLARU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,320,Intercuenca 4977,51.700802499999995
1604010094,YAHUMA II ZONA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,114,Intercuenca 4977,43.78645125
1604010047,BELLAVISTA CALLARU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,3650,Intercuenca 4977,108.15777
1604030051,SAN FRANCISCO,YAVARI,MARISCAL RAMON CASTILLA,115,Intercuenca 4977,35.7709375
1604030070,CHINERIA,YAVARI,MARISCAL RAMON CASTILLA,200,Intercuenca 4977,20.35585625
1604030042,GAMBOA,YAVARI,MARISCAL RAMON CASTILLA,152,Intercuenca 4977,33.17733
1604030045,ALBERTO FUJIMORI,YAVARI,MARISCAL RAMON CASTILLA,175,Intercuenca 4977,55.224352499999995
160403-100,ESPERANZA,YAVARI,MARISCAL RAMON CASTILLA,41,Intercuenca 4977,44.16534375
1604030049,PUERTO ALEGRIA,YAVARI,MARISCAL RAMON CASTILLA,800,Intercuenca 4977,32.75688125
1601050068,NUEVA LIBERTAD DE PAUCARI,LAS AMAZONAS,MAYNAS,32,Intercuenca 4977,52.56132624999999
1604010046,NUEVA GALILEA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,93,Intercuenca 4977,85.82053499999999
1604010059,SAN ESTEBAN,RAMON CASTILLA,MARISCAL RAMON CASTILLA,55,Intercuenca 4977,123.890195
1604010048,PRIMAVERA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,71,Intercuenca 4977,125.0811675
1604010050,SAN PEDRO DE PALO SECO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,377,Intercuenca 4977,123.89449375
1604010086,NUEVO PARAISO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,76,Intercuenca 4977,113.22383124999999
1604010051,EDEN DE LA FRONTERA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,34,Intercuenca 4977,121.71697125
1604010049,NUEVA ALIANZA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,17,Intercuenca 4977,87.9688275
1604010030,CAHUIDE YANAYACU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,197,Intercuenca 4977,45.448106249999995
1604010057,SAN JOSE DE BERSEVA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,134,Intercuenca 4977,118.06246625000001
1604010056,NUEVA PALESTINA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,130,Intercuenca 4977,66.18120125
1604010058,VILLA NUEVA ESPERANZA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,43,Intercuenca 4977,77.32552875
1604010074,SAN MARTIN DE ARAHUANA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,69,Intercuenca 4977,65.98171125
1604010045,SAN FRANCISCO DE MARICHIN,RAMON CASTILLA,MARISCAL RAMON CASTILLA,210,Intercuenca 4977,116.28835375
1604010078,BUFEO COCHA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,222,Intercuenca 4977,59.301355
1604010043,CHIMBOTE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,485,Intercuenca 4977,92.52029875000001
1604010037,INTI PACARI,RAMON CASTILLA,MARISCAL RAMON CASTILLA,101,Intercuenca 4977,78.12674874999999
1604010036,JOSE CARLOS MARIATEGUI,RAMON CASTILLA,MARISCAL RAMON CASTILLA,125,Intercuenca 4977,47.7045175
1604010035,SANTA RITA DE CA_O,RAMON CASTILLA,MARISCAL RAMON CASTILLA,167,Intercuenca 4977,56.555944999999994
1604010032,SANTA CECILIA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,170,Intercuenca 4977,31.412606249999996
1604010033,PUERTO SINAI,RAMON CASTILLA,MARISCAL RAMON CASTILLA,201,Intercuenca 4977,34.4586325
1604010038,SANTA ELENA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,115,Intercuenca 4977,48.56678375
1604010026,SANTA MARTHA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,112,Intercuenca 4977,39.60163
1604010021,PUERTO INCA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,72,Intercuenca 4977,48.2638
1604010019,ALDEA GRAU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,117,Intercuenca 4977,23.42623875
1604010022,TUPAC AMARU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,129,Intercuenca 4977,26.21576625
1604010018,NUEVO AMBIENTE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,6,Intercuenca 4977,27.4537425
1604010023,NUEVO ORIENTE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,92,Intercuenca 4977,33.63352125
1604010014,SAN PEDRO DE CACAO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,168,Intercuenca 4977,11.7132375
1604010016,SAN SALVADOR I ZONA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,65,Intercuenca 4977,27.628767500000002
1604010012,PANCHO COCHA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,86,Intercuenca 4977,39.141929999999995
1604010004,VILLA SANTA ROSA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,43,Intercuenca 4977,25.180197500000002
1604010025,AMPIYACU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,132,Intercuenca 4977,53.2836925
1604010082,SANTOA DE SUNI,RAMON CASTILLA,MARISCAL RAMON CASTILLA,90,Intercuenca 4977,38.2541775
1604010010,URANIAS,RAMON CASTILLA,MARISCAL RAMON CASTILLA,69,Intercuenca 4977,5.07043
1604010009,EL SOL,RAMON CASTILLA,MARISCAL RAMON CASTILLA,87,Intercuenca 4977,32.59623625
1604010008,SAN JOSE DE LORETOYACU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,98,Intercuenca 4977,7.842312499999999
1604010044,PARANAQUIRO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,229,Intercuenca 4977,79.36817
1604010040,PUERTO SARAI,RAMON CASTILLA,MARISCAL RAMON CASTILLA,10,Intercuenca 4977,47.795705
1604010041,SAN JOSE DE YANAYACU,RAMON CASTILLA,MARISCAL RAMON CASTILLA,221,Intercuenca 4977,59.62918500000001
1604010011,SAN ANTONIO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,289,Intercuenca 4977,49.17897
1604010002,1_ DE OCTUBRE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,108,Intercuenca 4977,11.40067625
1604010006,SANTA ROSA DE LIMA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,34,Intercuenca 4977,18.50987875
1604020052,ANGAMOS,PEBAS,MARISCAL RAMON CASTILLA,293,Intercuenca 4977,116.57005249999999
1604010017,1_ DE SETIEMBRE,RAMON CASTILLA,MARISCAL RAMON CASTILLA,58,Intercuenca 4977,33.61401125
1604010080,CENTRO UNIDO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,96,Intercuenca 4977,129.17902625
1604010081,NAZARETH,RAMON CASTILLA,MARISCAL RAMON CASTILLA,99,Intercuenca 4977,84.22125125
1604010085,NUEVA CREACION,RAMON CASTILLA,MARISCAL RAMON CASTILLA,47,Intercuenca 4977,39.2833925
1604010091,PLATANAL,RAMON CASTILLA,MARISCAL RAMON CASTILLA,48,Intercuenca 4977,11.28699875
1604010092,VILLA LUZ,RAMON CASTILLA,MARISCAL RAMON CASTILLA,49,Intercuenca 4977,61.1700225
1604010027,SAN JUAN DE CACAO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,83,Intercuenca 4977,34.75449875
1604010084,NUEVA VIDA,RAMON CASTILLA,MARISCAL RAMON CASTILLA,48,Intercuenca 4977,65.6279825
1604020006,TIERRA FIRME,PEBAS,MARISCAL RAMON CASTILLA,44,Intercuenca 4977,18.206315
1604020009,ESTIRON DEL CUZCO,PEBAS,MARISCAL RAMON CASTILLA,121,Intercuenca 4977,26.17841875
1604020008,NUEVA ESPERANZA,PEBAS,MARISCAL RAMON CASTILLA,68,Intercuenca 4977,34.49161375
1604020011,HUITOTOS DE ESTIRON,PEBAS,MARISCAL RAMON CASTILLA,55,Intercuenca 4977,32.445275
1604020013,BORAS DE PUCAURQUILLO,PEBAS,MARISCAL RAMON CASTILLA,163,Intercuenca 4977,59.05820875
1604020002,NUEVO PORVENIR,PEBAS,MARISCAL RAMON CASTILLA,26,Intercuenca 4977,4.02743875
1604020018,BETANIA,PEBAS,MARISCAL RAMON CASTILLA,56,Intercuenca 4977,96.33398625000001
1604020016,SANTA LUCIA DE PRO,PEBAS,MARISCAL RAMON CASTILLA,151,Intercuenca 4977,98.28602
1604020007,PUERTO ISANGO,PEBAS,MARISCAL RAMON CASTILLA,37,Intercuenca 4977,23.197603750000003
1604020005,NUEVO PERU,PEBAS,MARISCAL RAMON CASTILLA,71,Intercuenca 4977,32.32497
1605110016,PUERTO ALEGRE,YAQUERANA,REQUENA,272,Cuenca Yavari,41.17490375
1605110003,LAS MALVINAS,YAQUERANA,REQUENA,35,Cuenca Yavari,41.48655625
1605110012,SANTA ROSA,YAQUERANA,REQUENA,96,Cuenca Yavari,20.3506125
