province,district,village,ccpp_id,population,river_name,hydro_name_ana,hydro_name_l6,hydro_name_l7,adef
ALTO AMAZONAS,SANTA CRUZ,NUEVO PARAISO,1602100031,84,Rio Shishinahua,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.67948785
LORETO,TIGRE,TENIENTE RUIZ,1603030008,23,Rio Tigre,Cuenca Tigre,Hydro7,Hydro78,0.59767108
LORETO,TIGRE,PAICHE PLAYA,1603030010,61,Rio Tigre,Cuenca Tigre,Hydro7,Hydro78,1.92383153
LORETO,TIGRE,SANTA FE,1603030044,52,Rio Pavayacu,Cuenca Tigre,Hydro7,Hydro45,5.42213205
LORETO,TIGRE,25 DE DICIEMBRE,1603030019,62,Rio Pavayacu,Cuenca Tigre,Hydro7,Hydro45,5.94755312
LORETO,TIGRE,ANDRES AVELINO CACERES,1603030004,46,Rio Tigre,Cuenca Tigre,Hydro7,Hydro78,3.9304033
LORETO,TIGRE,NUEVO CANAAN,1603030005,139,Rio Tigre,Cuenca Tigre,Hydro7,Hydro78,0.85725946
LORETO,TIGRE,12 DE OCTUBRE,1603030002,452,Rio Tigre,Cuenca Tigre,Hydro7,Hydro78,5.33208251
LORETO,TIGRE,MARSELLA,1603030003,106,Rio Tigre,Cuenca Tigre,Hydro7,Hydro78,2.08851898
LORETO,TIGRE,28 DE JULIO,1603030012,401,Rio Tigre,Cuenca Tigre,Hydro7,Hydro45,4.3507609
ALTO AMAZONAS,LAGUNAS,SANTA ISABEL MARA_ON,1602060021,93,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,2.43173103
ALTO AMAZONAS,LAGUNAS,PUCACURO,1602060026,146,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro50,2.42216238
ALTO AMAZONAS,LAGUNAS,PUERTO VICTORIA,1602060023,118,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,8.36670991
ALTO AMAZONAS,LAGUNAS,PROGRESO,1602060028,52,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,4.02791984
ALTO AMAZONAS,LAGUNAS,SAN JUAN,1602060008,84,Rio Pavayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,1.67000834
ALTO AMAZONAS,LAGUNAS,NUEVO TRIUNFO,1602060016,53,Rio Pavayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.12584763
ALTO AMAZONAS,LAGUNAS,NUEVO PROGRESO,1602060048,71,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,2.20159154
ALTO AMAZONAS,LAGUNAS,PAMPA HERMOSA,1602060045,63,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.5741896
ALTO AMAZONAS,LAGUNAS,UNION ZANCUDO,1602060003,177,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.87604293
ALTO AMAZONAS,LAGUNAS,NUEVO ARICA,1602060005,129,Rio Arica,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,2.29359071
ALTO AMAZONAS,LAGUNAS,BARRANQUITA,1602060013,105,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,1.82582776
ALTO AMAZONAS,LAGUNAS,JUNIN,1602060012,81,Rio Pavayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.19228246
ALTO AMAZONAS,SANTA CRUZ,NUEVO SAN JUAN,1602100017,25,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.6091604
ALTO AMAZONAS,SANTA CRUZ,"NARANJAL",1602100005,177,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.56298781
ALTO AMAZONAS,SANTA CRUZ,SELVA ALEGRE,1602100036,157,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,5.03965744
ALTO AMAZONAS,YURIMAGUAS,ANGAMOS,1602010003,148,Rio Shishinahua,Intercuenca Bajo Huallga,Hydro10,Hydro53,5.30569921
ALTO AMAZONAS,SANTA CRUZ,ISLANDIA,1602100019,40,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,6.53917674
ALTO AMAZONAS,SANTA CRUZ,SAN ANTONIO,1602100023,134,Rio Shishinahua,Intercuenca Bajo Huallga,Hydro10,Hydro53,6.29572255
ALTO AMAZONAS,LAGUNAS,SAN JORGE,1602060047,38,Rio Pavayacu,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.10107741
ALTO AMAZONAS,LAGUNAS,NUEVO TINAJAYO,1602060060,51,Qda Zancudo,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.39587746
ALTO AMAZONAS,JEBEROS,LAGUNILLO,1602050019,46,Rio Juracyacu,Intercuenca Bajo Huallga,Hydro10,Hydro53,9.90870494
ALTO AMAZONAS,BALSAPUERTO,SAN JUAN DE ARMANAYACU,1602020068,47,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,10.88341862
ALTO AMAZONAS,BALSAPUERTO,SANTA MERCEDES,1602020089,36,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,6.7228178
ALTO AMAZONAS,BALSAPUERTO,SAN FERNANDO,1602020028,106,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,11.09245289
ALTO AMAZONAS,LAGUNAS,PUERTO ALEGRE,1602060019,76,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.44328621
ALTO AMAZONAS,LAGUNAS,SAN FERNANDO DE TIPISHCA,1602060017,14,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.62291994
ALTO AMAZONAS,LAGUNAS,ESPERANZA,1602060032,136,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.20845089
ALTO AMAZONAS,LAGUNAS,NUEVA BELLAVISTA,1602060037,44,Rio Marañon,Intercuenca Medio Bajo Marañón,Hydro6,Hydro50,2.39191727
ALTO AMAZONAS,LAGUNAS,SAN PEDRO DEL ESTRENO,1602060018,65,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,0.44582453
ALTO AMAZONAS,LAGUNAS,PUCALLPA,1602060009,80,Rio Nucuray,Intercuenca Medio Bajo Marañón,Hydro6,Hydro51,1.10735558
ALTO AMAZONAS,LAGUNAS,PUMA ISLA,1602060044,66,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.2147457200000003
ALTO AMAZONAS,LAGUNAS,TAMARATE,1602060040,229,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.19189227
ALTO AMAZONAS,LAGUNAS,ARAHUANTE,1602060002,941,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,7.43335682
ALTO AMAZONAS,LAGUNAS,SAN MANUEL,1602060039,80,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.42642056
ALTO AMAZONAS,LAGUNAS,SAN FELIPE,1602060024,128,Rio Marañon,Intercuenca Medio Marañón,Hydro10,Hydro52,4.72945546
ALTO AMAZONAS,BALSAPUERTO,ANTIOQUIA,1602020003,336,Qda Panán (Panama),Cuenca Paranapura,Hydro10,Hydro63,1.80169162
ALTO AMAZONAS,BALSAPUERTO,"NARANJAL",1602020016,88,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,5.71560832
ALTO AMAZONAS,BALSAPUERTO,SANTA ROSA,1602020080,35,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,10.45897937
ALTO AMAZONAS,BALSAPUERTO,SAN PEDRO,1602020052,152,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,9.82371018
ALTO AMAZONAS,BALSAPUERTO,SAN CARLOS,1602020062,42,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,11.02007939
ALTO AMAZONAS,BALSAPUERTO,SAN LORENZO,1602020085,126,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,9.507665789999999
ALTO AMAZONAS,BALSAPUERTO,NUEVA ESPERANZA,1602020029,259,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,11.41551071
ALTO AMAZONAS,BALSAPUERTO,CENTRO AMERICA,1602020050,141,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,9.27887452
ALTO AMAZONAS,BALSAPUERTO,SAN MARCOS DE PILLINGUE,1602020036,50,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,9.89868122
ALTO AMAZONAS,LAGUNAS,NUEVA CORINA,1602060043,59,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,2.3403251
ALTO AMAZONAS,BALSAPUERTO,NUEVO JUNIN,1602020055,208,Qda Chumpiyacu,Cuenca Paranapura,Hydro10,Hydro63,14.46749248
ALTO AMAZONAS,BALSAPUERTO,LIBERTAD,1602020007,377,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,6.93516581
ALTO AMAZONAS,BALSAPUERTO,PUERTO LIBRE,1602020072,77,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,9.78638135
ALTO AMAZONAS,BALSAPUERTO,PANAN,1602020014,465,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,6.26865394
ALTO AMAZONAS,BALSAPUERTO,PROGRESO,1602020018,351,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,6.89472906
ALTO AMAZONAS,BALSAPUERTO,NUEVA UCHIZA,1602020081,146,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,11.1201831
ALTO AMAZONAS,BALSAPUERTO,MARANATHA,1602020021,209,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,5.2005529699999995
ALTO AMAZONAS,BALSAPUERTO,NUEVA BARRANQUITA CACHIYA,1602020006,180,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,7.02061945
ALTO AMAZONAS,BALSAPUERTO,PUERTO PORVENIR,1602020096,301,Rio Armanayaco,Cuenca Paranapura,Hydro10,Hydro63,1.80225555
ALTO AMAZONAS,BALSAPUERTO,BELLO HORIZONTE,1602020088,16,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,6.87933504
ALTO AMAZONAS,BALSAPUERTO,SAN JOSE DE CABALLITO,1602020034,164,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,11.24142533
ALTO AMAZONAS,BALSAPUERTO,NUEVA ALIANZA,1602020051,105,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,9.67579098
ALTO AMAZONAS,BALSAPUERTO,SAN GABRIEL DE VARADERO,1602020037,780,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,10.71961578
ALTO AMAZONAS,BALSAPUERTO,TRES UNIDOS,1602020058,173,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,11.96104459
ALTO AMAZONAS,BALSAPUERTO,MOYOBAMBILLO,1602020040,167,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,11.41790249
ALTO AMAZONAS,BALSAPUERTO,SAN ANTONIO,1602020031,275,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,8.55685412
ALTO AMAZONAS,BALSAPUERTO,BELLAVISTA,1602020035,129,Rio Cachiyacu,Cuenca Paranapura,Hydro10,Hydro63,13.72043824
ALTO AMAZONAS,BALSAPUERTO,REINO UNIDO,1602020025,156,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,12.40116213
ALTO AMAZONAS,BALSAPUERTO,NUEVO MOYOBAMBA,1602020023,107,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,12.03970127
ALTO AMAZONAS,BALSAPUERTO,VILLA ALEGRE,1602020030,104,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,9.846254159999999
ALTO AMAZONAS,BALSAPUERTO,ATAHUALPA,1602020011,85,Qda Sabaloyacu,Cuenca Paranapura,Hydro10,Hydro63,8.66201999
ALTO AMAZONAS,BALSAPUERTO,SAN JOSE,1602020020,25,Rio Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,9.74048901
ALTO AMAZONAS,BALSAPUERTO,SAN JUAN,1602020008,149,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,7.4812355
ALTO AMAZONAS,BALSAPUERTO,SABALOYACU,1602020087,25,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,7.02553215
ALTO AMAZONAS,YURIMAGUAS,SANTA TERESA,1602010041,225,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,11.33232926
ALTO AMAZONAS,YURIMAGUAS,CACHIHUA_USCA,1602010027,105,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,15.88426844
ALTO AMAZONAS,YURIMAGUAS,LUZ DEL ORIENTE,1602010038,173,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,15.71708225
ALTO AMAZONAS,YURIMAGUAS,NUEVA VIDA,1602010054,105,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,12.08787831
ALTO AMAZONAS,YURIMAGUAS,MANGUAY,1602010058,177,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,15.29615855
ALTO AMAZONAS,YURIMAGUAS,CARTAGENA,1602010044,115,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,11.47289572
ALTO AMAZONAS,YURIMAGUAS,CALLAO,1602010057,218,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,8.5509979
ALTO AMAZONAS,YURIMAGUAS,ACHUAL LIMON,1602010050,144,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,10.18537871
ALTO AMAZONAS,YURIMAGUAS,NUEVA BARRANQUITA,1602010108,40,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,15.744599840000001
ALTO AMAZONAS,YURIMAGUAS,GRAU,1602010114,689,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,14.63131446
ALTO AMAZONAS,YURIMAGUAS,SAN FRANCISCO DE PAMPAYAC,1602010111,107,Qda Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,9.46863387
ALTO AMAZONAS,YURIMAGUAS,SAN CARLOS,1602010084,15,Rio Huallaga,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,11.07360407
ALTO AMAZONAS,YURIMAGUAS,SANTA ROSA I,1602010039,103,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,12.96485153
ALTO AMAZONAS,YURIMAGUAS,NUEVA ITALIA,1602010014,54,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,11.36640106
ALTO AMAZONAS,YURIMAGUAS,SAN JUAN CURIYACU,1602010030,70,Rio Huallaga,Intercuenca Bajo Huallga,Hydro10,Hydro53,12.16365578
MAYNAS,"NAPO",JUAN PABLO II,1601070087,38,Rio Napo,Cuenca Napo,Hydro4,Hydro23,5.72180561
MAYNAS,"NAPO",NUEVO ALMENDRA,1601070086,24,Rio Napo,Cuenca Napo,Hydro4,Hydro23,2.13197095
MAYNAS,"NAPO",PUERTO ARICA,1601070045,78,Rio Napo,Cuenca Napo,Hydro4,Hydro23,3.98793325
MAYNAS,"NAPO",HUIRIRIMA,1601070040,172,Rio Napo,Cuenca Napo,Hydro4,Hydro23,4.88958569
MAYNAS,"NAPO",BANDEJA ISLA,1601070083,103,Rio Napo,Cuenca Napo,Hydro4,Hydro35,1.41876741
MAYNAS,"NAPO",VENCEDORES DE ZAPOTE,1601070061,90,Rio Napo,Cuenca Napo,Hydro4,Hydro23,1.78513487
MAYNAS,"NAPO",NUEVO SAN ROMAN,1601070072,140,Rio Napo,Cuenca Napo,Hydro4,Hydro23,2.04607007
MAYNAS,"NAPO",NUEVA CHAMBIRA,1601070059,56,Rio Napo,Cuenca Napo,Hydro4,Hydro23,1.83111843
MAYNAS,"NAPO",MORON ISLA,1601070049,145,Rio Napo,Cuenca Napo,Hydro4,Hydro23,1.39277103
ALTO AMAZONAS,YURIMAGUAS,PUERTO LIBRE,1602010051,70,Rio Paranapura,Cuenca Paranapura,Hydro10,Hydro63,14.71102351
ALTO AMAZONAS,YURIMAGUAS,SAN RAFAEL,1602010073,88,Qda Yanayacu,Cuenca Paranapura,Hydro10,Hydro63,15.46677074
MAYNAS,TORRES CAUSANA,HUMANDI,1601100015,173,Rio Napo,Cuenca Napo,Hydro4,Hydro35,2.0623337999999998
MAYNAS,TORRES CAUSANA,SAMUNA BULA,1601100018,268,Rio Napo,Cuenca Napo,Hydro4,Hydro35,2.46109098
MAYNAS,TORRES CAUSANA,PAULA COCHA,1601100020,102,Rio Napo,Cuenca Napo,Hydro4,Hydro35,3.70925813
ALTO AMAZONAS,YURIMAGUAS,SAN RAMON,1602010083,7,Rio Shanusi,Intercuenca Medio Bajo Huallaga,Hydro10,Hydro62,8.23796537
MAYNAS,TORRES CAUSANA,SAN JUAN DE MIRAFLORES,1601100003,158,Rio Napo,Cuenca Napo,Hydro4,Hydro35,0.7893497
MAYNAS,TORRES CAUSANA,CAMUNGUY,1601100017,121,Rio Napo,Cuenca Napo,Hydro4,Hydro35,3.05182751
MAYNAS,TORRES CAUSANA,GUAJOYA,1601100007,131,Rio Santa Maria,Cuenca Napo,Hydro4,Hydro35,1.00570906
MAYNAS,TORRES CAUSANA,TUPAC AMARU,1601100011,99,Rio Napo,Cuenca Napo,Hydro4,Hydro35,1.29538347
MAYNAS,TORRES CAUSANA,CEDRO ISLA,1601100024,39,Rio Napo,Cuenca Napo,Hydro4,Hydro35,1.1062386
DATEM DEL MARA_ON,MANSERICHE,LIBANO,1607030018,61,Qda Chote,Intercuenca 49877,Hydro13,Hydro66,7.04252641
DATEM DEL MARA_ON,MANSERICHE,NUEVO BELEN,1607030033,183,Rio Yurac Apaga,Intercuenca 49877,Hydro13,Hydro67,5.168711500000001
DATEM DEL MARA_ON,MANSERICHE,NUEVA ALIANZA,1607030040,84,Rio Sarameriza,Intercuenca 49877,Hydro13,Hydro66,6.1264608
DATEM DEL MARA_ON,MANSERICHE,CAPERNAUM,1607030005,77,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,4.88450148
DATEM DEL MARA_ON,MORONA,FILADELFIA,1607040075,15,Rio Morona,Cuenca Morona,Hydro13,Hydro65,2.92515918
DATEM DEL MARA_ON,MORONA,UNION INDIGENA,1607040076,10,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.92566582
DATEM DEL MARA_ON,MORONA,PANA POZA,1607040041,32,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.33834063
DATEM DEL MARA_ON,MORONA,VISTA ALEGRE,1607040073,39,Rio Morona,Cuenca Morona,Hydro13,Hydro65,1.32583083
DATEM DEL MARA_ON,MANSERICHE,SETENTA,1607030048,58,Rio Yapanga (Yanapaga),Intercuenca 49877,Hydro13,Hydro67,1.39245035
MARISCAL RAMON CASTILLA,RAMON CASTILLA,PUERTO BRASIL,1604010024,296,Rio Amazonas,Intercuenca 4977,Hydro15,Hydro74,2.99768577
DATEM DEL MARA_ON,MANSERICHE,BETHEL,1607030047,31,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,2.29369754
DATEM DEL MARA_ON,MANSERICHE,PUERTO LINDA,1607030046,177,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,1.8976265
DATEM DEL MARA_ON,MANSERICHE,"NACACUY",1607030045,28,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,1.63909644
DATEM DEL MARA_ON,CAHUAPANAS,KAUPAN,1607020038,471,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,0.11859017000000001
DATEM DEL MARA_ON,CAHUAPANAS,SANTA MARTHA,1607020027,183,Qda Huanyuyacu,Cuenca Carhuapanas,Hydro13,Hydro57,4.73923867
DATEM DEL MARA_ON,CAHUAPANAS,SANTA LUCIA,1607020031,154,Rio Sillay (Qda Sillay),Cuenca Carhuapanas,Hydro13,Hydro57,6.79087779
DATEM DEL MARA_ON,CAHUAPANAS,SINCHI ROCA,1607020015,89,Rio Sillay (Qda Sillay),Cuenca Carhuapanas,Hydro13,Hydro57,2.81978922
DATEM DEL MARA_ON,MANSERICHE,GASOLINA,1607030016,124,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,4.44045483
DATEM DEL MARA_ON,MANSERICHE,OROPRETO,1607030009,49,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,4.09021022
DATEM DEL MARA_ON,MANSERICHE,NUEVA ALEGRIA,1607030007,139,Rio Marañon,Intercuenca 49877,Hydro13,Hydro66,4.68552355
DATEM DEL MARA_ON,MANSERICHE,ATAHUALPA,1607030034,628,Rio Yapanga (Yanapaga),Intercuenca 49877,Hydro13,Hydro67,6.21782983
DATEM DEL MARA_ON,CAHUAPANAS,SANTA ROSA DE ARIPARI,1607020056,73,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,2.72586201
DATEM DEL MARA_ON,CAHUAPANAS,SANTA CLARA,1607020045,14,Rio Sillay (Qda Sillay),Cuenca Carhuapanas,Hydro13,Hydro57,7.67068609
DATEM DEL MARA_ON,BARRANCA,WAWAJIN,1607010074,16,Qda Canga,Cuenca Potro,Hydro13,Hydro58,0.6518984
DATEM DEL MARA_ON,BARRANCA,SAN JUAN DE SASIPAHUA,1607010003,90,Rio Sasipahua,Intercuenca 49873,Hydro13,Hydro59,1.79233992
DATEM DEL MARA_ON,BARRANCA,MONZANTE,1607010027,176,Rio Marañon,Intercuenca 49871,Hydro13,Hydro55,9.61886988
DATEM DEL MARA_ON,BARRANCA,SAN JUAN DE MIRAFLORES,1607010032,58,Rio Potro,Cuenca Potro,Hydro13,Hydro58,0.81233469
DATEM DEL MARA_ON,BARRANCA,BARRANCA,1607010002,554,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,5.24664819
DATEM DEL MARA_ON,BARRANCA,NUEVA UNION,1607010063,46,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,7.58386444
DATEM DEL MARA_ON,BARRANCA,BOCA SASIPAHUA,1607010015,108,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,2.42032865
DATEM DEL MARA_ON,BARRANCA,BAGAZAN,1607010013,103,Rio Marañon,Intercuenca 49875,Hydro13,Hydro59,2.8935496499999998
DATEM DEL MARA_ON,CAHUAPANAS,ZAPOTE,1607020020,193,Rio Sillay (Qda Sillay),Cuenca Carhuapanas,Hydro13,Hydro57,8.08742838
DATEM DEL MARA_ON,CAHUAPANAS,PALMICHE,1607020021,569,Rio Sillay (Qda Sillay),Cuenca Carhuapanas,Hydro13,Hydro57,7.24749576
DATEM DEL MARA_ON,CAHUAPANAS,SAMARIA,1607020034,154,Rio Pumiyacu,Cuenca Carhuapanas,Hydro13,Hydro57,4.89731776
DATEM DEL MARA_ON,CAHUAPANAS,SAN JUAN,1607020019,124,Rio Cahuapanas,Cuenca Carhuapanas,Hydro13,Hydro57,1.87085747
REQUENA,YAQUERANA,SANTA ROSA,1605110012,96,Rio Yaquerana,Cuenca Yavari,Hydro1,Hydro30,1.16320602
UCAYALI,CONTAMANA,VENCEDOR,1606010062,220,Rio Pisqui,Intercuenca 49915,Hydro8,Hydro71,6.85954782
REQUENA,YAQUERANA,LAS MALVINAS,1605110003,35,Rio Yavari,Cuenca Yavari,Hydro1,Hydro31,3.28354568
REQUENA,SAQUENA,SAN JOSE DE PARANAPURA,1605070004,117,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,3.29099043
UCAYALI,VARGAS GUERRA,GARZA CA_aeO,1606060015,110,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,8.97709387
DATEM DEL MARA_ON,BARRANCA,BRISTOL,1607010033,92,Rio Marañon,Intercuenca 49871,Hydro13,Hydro55,6.90027445
DATEM DEL MARA_ON,BARRANCA,SAN JOSE,1607010020,62,Rio Potro,Intercuenca 49873,Hydro13,Hydro56,2.54999006
DATEM DEL MARA_ON,BARRANCA,GALLITO,1607010022,18,Rio Marañon,Intercuenca 49873,Hydro13,Hydro56,3.1130201
UCAYALI,SARAYACU,MONTE BELLO,1606050040,645,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,7.16472063
UCAYALI,VARGAS GUERRA,VICTOR ANDRES BELAUNDE,1606060006,221,Qda Cruzmuyuna,Intercuenca 49913,Hydro8,Hydro76,3.67241236
UCAYALI,SARAYACU,SAN RAMON,1606050023,283,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,3.10765092
REQUENA,MAQUIA,ENCANTO SIUCA CA_O,1605050029,241,Qda Main,Intercuenca 49913,Hydro8,Hydro76,1.11962626
REQUENA,MAQUIA,RAYO,1605050041,92,Rio Sungaro (Maquia),Intercuenca 49913,Hydro8,Hydro76,0.3731377
REQUENA,MAQUIA,CARACHAMA,1605050003,525,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,4.22857245
REQUENA,MAQUIA,SAN MARTIN DE PIURI ISLA,1605050021,259,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,4.4657248
REQUENA,EMILIO SAN MARTIN,SAN ANTONIO VIEJO,1605040007,91,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,2.4279683
REQUENA,EMILIO SAN MARTIN,NUEVO AYPENA,1605040030,65,Rio Buncuyo,Intercuenca 49913,Hydro8,Hydro76,0.69496409
REQUENA,EMILIO SAN MARTIN,JORDAN,1605040022,101,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,5.44217663
REQUENA,EMILIO SAN MARTIN,TAHUANTINSUYO,1605040016,76,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,3.24756673
REQUENA,SAQUENA,28 DE JULIO,1605070007,190,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,5.74675351
REQUENA,SAQUENA,FLOR DE CASTA_aeA,1605070015,309,Qda Venganza,Intercuenca 49911,Hydro5,Hydro28,2.64021822
REQUENA,SAQUENA,CAPITAN CLAVERO,1605070010,369,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,1.79871723
REQUENA,SAQUENA,NUEVO YUCURUCHI,1605070006,234,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,4.79540234
REQUENA,SAQUENA,LIBERTAD,1605070005,198,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,3.1547541299999997
REQUENA,SAQUENA,JORGE CHAVEZ,1605070016,151,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,2.44479385
REQUENA,SAQUENA,EL SOL,1605070008,310,Rio Ucayali,Intercuenca 49911,Hydro5,Hydro28,4.88251075
REQUENA,MAQUIA,TALARA,1605050027,160,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,6.65486364
REQUENA,PUINAHUA,HUACRACHIRO,1605060019,793,Qda Sapote,Intercuenca 49913,Hydro8,Hydro39,3.08529835
REQUENA,PUINAHUA,LAS PALMAS,1605060017,356,Rio Canal Puinahua,Intercuenca 49913,Hydro8,Hydro39,2.97560012
REQUENA,MAQUIA,ARICA,1605050044,52,Rio Sungaro (Maquia),Intercuenca 49913,Hydro8,Hydro76,0.64087362
REQUENA,MAQUIA,VICTORIA,1605050002,811,Rio Canal Puinahua,Intercuenca 49913,Hydro8,Hydro39,7.2892055000000004
REQUENA,MAQUIA,NUEVO JUNIN,1605050012,371,Rio Ucayali,Intercuenca 49913,Hydro8,Hydro76,3.61055896
REQUENA,ALTO TAPICHE,PUESTO LIMA,1605020013,8,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro75,0.27733786
REQUENA,ALTO TAPICHE,NUEVA ESPERANZA,1605020010,10,Rio Tapiche,Cuenca Tapiche,Hydro9,Hydro75,0.18006523
